anio_1;anio_2;anio_3;anio_4;anio_5;anio_6;anio_7;anio_8;anio_9;anio_10;anio_11;anio_12;anio_13;anio_14;anio_15;anio_16;anio_17;anio_18;anio_19;anio_20;anio_21;anio_22;anio_23;anio_24;areas
1.957;1.928;1.563;1.876;2.127;1.928;1.944;1.711;1.815;2.203;2.309;2.057;2.114;1.709;2.085;2.228;1.98;1.558;2.14;2.301;1.894;2.298;1.383;1.348;Statistics and Probability
1.957;1.928;1.563;1.876;2.127;1.928;1.944;1.711;1.815;2.203;2.309;2.057;2.114;1.709;2.085;2.228;1.98;1.558;2.14;2.301;1.894;2.298;1.383;1.348;Immunology and Microbiology (miscellaneous) 
1.088;1.066;1.117;0.866;0.91;1.434;1.641;1.12;1.08;0.931;1.112;0.8;0.985;1.227;1.185;0.911;0.834;1.074;0.824;1.288;0.754;0.804;0.507;0.495;Statistics and Probability
1.088;1.066;1.117;0.866;0.91;1.434;1.641;1.12;1.08;0.931;1.112;0.8;0.985;1.227;1.185;0.911;0.834;1.074;0.824;1.288;0.754;0.804;0.507;0.495;Statistics, Probability and Uncertainty
0.5;0.309;0.388;0.4;0.474;0.447;0.538;0.494;0.354;0.432;0.516;0.614;0.483;0.465;0.494;0.435;0.518;0.489;0.352;0.43;0.531;0.47;0.435;0.412;Statistics and Probability
0.489;0.203;0.259;0.366;0.454;0.667;0.526;0.388;0.241;0.455;0.497;0.545;0.349;0.362;0.438;0.6;0.63;0.706;0.803;0.632;0.538;0.494;0.54;0.619;Statistics and Probability
0.489;0.203;0.259;0.366;0.454;0.667;0.526;0.388;0.241;0.455;0.497;0.545;0.349;0.362;0.438;0.6;0.63;0.706;0.803;0.632;0.538;0.494;0.54;0.619;Statistics, Probability and Uncertainty
0.489;0.203;0.259;0.366;0.454;0.667;0.526;0.388;0.241;0.455;0.497;0.545;0.349;0.362;0.438;0.6;0.63;0.706;0.803;0.632;0.538;0.494;0.54;0.619;Computational Mathematics
0.552;1.311;1.474;1.187;1.062;0.701;0.738;1.11;0.749;0.621;0.627;0.835;0.703;0.849;0.489;0.665;1.049;0.844;0.944;0.815;0.718;0.533;1.083;0.868;Electrical and Electronic Engineering
0.552;1.311;1.474;1.187;1.062;0.701;0.738;1.11;0.749;0.621;0.627;0.835;0.703;0.849;0.489;0.665;1.049;0.844;0.944;0.815;0.718;0.533;1.083;0.868;Modeling and Simulation
0.552;1.311;1.474;1.187;1.062;0.701;0.738;1.11;0.749;0.621;0.627;0.835;0.703;0.849;0.489;0.665;1.049;0.844;0.944;0.815;0.718;0.533;1.083;0.868;Control and Systems Engineering
1.928;2.529;1.056;0.644;1.217;1.069;1.456;1.56;1.342;1.306;1.552;1.515;1.956;1.451;1.573;1.179;0.956;1.295;1.795;1.559;1.169;1.181;1.154;1.134;Control and Optimization
1.928;2.529;1.056;0.644;1.217;1.069;1.456;1.56;1.342;1.306;1.552;1.515;1.956;1.451;1.573;1.179;0.956;1.295;1.795;1.559;1.169;1.181;1.154;1.134;Applied Mathematics
1.928;2.529;1.056;0.644;1.217;1.069;1.456;1.56;1.342;1.306;1.552;1.515;1.956;1.451;1.573;1.179;0.956;1.295;1.795;1.559;1.169;1.181;1.154;1.134;Economics and Econometrics
2.272;0.975;0.895;0.855;0.852;0.561;1.224;1.027;0.628;0.874;0.979;0.919;0.767;0.895;1.118;1.293;0.706;0.859;0.815;1.081;0.944;0.84;0.525;0.695;Economics and Econometrics
2.272;0.975;0.895;0.855;0.852;0.561;1.224;1.027;0.628;0.874;0.979;0.919;0.767;0.895;1.118;1.293;0.706;0.859;0.815;1.081;0.944;0.84;0.525;0.695;Applied Mathematics
0.101;0.101;0.1;0.172;0.175;0.218;0.26;0.277;0.318;0.381;0.377;0.341;0.351;0.403;0.51;0.504;0.463;0.42;0.445;0.399;0.357;0.269;0.274;0.322;Aerospace Engineering
0.101;0.101;0.1;0.172;0.175;0.218;0.26;0.277;0.318;0.381;0.377;0.341;0.351;0.403;0.51;0.504;0.463;0.42;0.445;0.399;0.357;0.269;0.274;0.322;Applied Mathematics
0.101;0.101;0.1;0.172;0.175;0.218;0.26;0.277;0.318;0.381;0.377;0.341;0.351;0.403;0.51;0.504;0.463;0.42;0.445;0.399;0.357;0.269;0.274;0.322;Modeling and Simulation
0.101;0.101;0.1;0.172;0.175;0.218;0.26;0.277;0.318;0.381;0.377;0.341;0.351;0.403;0.51;0.504;0.463;0.42;0.445;0.399;0.357;0.269;0.274;0.322;Space and Planetary Science
0.328;0.237;0.482;0.503;0.612;0.556;0.501;0.443;0.472;0.475;0.529;0.438;0.502;0.588;0.683;0.711;0.761;0.757;0.576;0.557;0.636;0.601;0.669;0.651;Industrial and Manufacturing Engineering
0.328;0.237;0.482;0.503;0.612;0.556;0.501;0.443;0.472;0.475;0.529;0.438;0.502;0.588;0.683;0.711;0.761;0.757;0.576;0.557;0.636;0.601;0.669;0.651;Applied Mathematics
0.328;0.237;0.482;0.503;0.612;0.556;0.501;0.443;0.472;0.475;0.529;0.438;0.502;0.588;0.683;0.711;0.761;0.757;0.576;0.557;0.636;0.601;0.669;0.651;Computer Science Applications
0.328;0.237;0.482;0.503;0.612;0.556;0.501;0.443;0.472;0.475;0.529;0.438;0.502;0.588;0.683;0.711;0.761;0.757;0.576;0.557;0.636;0.601;0.669;0.651;Control and Optimization
0.328;0.237;0.482;0.503;0.612;0.556;0.501;0.443;0.472;0.475;0.529;0.438;0.502;0.588;0.683;0.711;0.761;0.757;0.576;0.557;0.636;0.601;0.669;0.651;Management Science and Operations Research
0.944;0.928;1.026;1.025;0.833;0.873;0.881;0.822;0.868;0.828;0.829;0.882;0.79;0.677;0.657;0.639;0.677;0.761;0.773;0.699;0.712;0.64;0.891;0.699;Condensed Matter Physics
0.944;0.928;1.026;1.025;0.833;0.873;0.881;0.822;0.868;0.828;0.829;0.882;0.79;0.677;0.657;0.639;0.677;0.761;0.773;0.699;0.712;0.64;0.891;0.699;Statistics and Probability
1.315;1.573;1.465;1.287;1.401;1.073;1.37;1.14;1.394;1.33;1.023;1.061;0.982;1.083;1.071;1.068;1.041;0.847;0.861;0.829;0.929;1.016;0.905;1.044;Condensed Matter Physics
1.315;1.573;1.465;1.287;1.401;1.073;1.37;1.14;1.394;1.33;1.023;1.061;0.982;1.083;1.071;1.068;1.041;0.847;0.861;0.829;0.929;1.016;0.905;1.044;Mathematical Physics
1.315;1.573;1.465;1.287;1.401;1.073;1.37;1.14;1.394;1.33;1.023;1.061;0.982;1.083;1.071;1.068;1.041;0.847;0.861;0.829;0.929;1.016;0.905;1.044;Applied Mathematics
1.315;1.573;1.465;1.287;1.401;1.073;1.37;1.14;1.394;1.33;1.023;1.061;0.982;1.083;1.071;1.068;1.041;0.847;0.861;0.829;0.929;1.016;0.905;1.044;Statistical and Nonlinear Physics
0.526;0.411;0.453;0.401;0.42;0.324;0.291;0.324;0.377;0.369;0.408;0.371;0.428;0.418;0.414;0.489;0.393;0.391;0.376;0.534;0.53;0.415;0.456;0.441;Physics and Astronomy (miscellaneous)
0.526;0.411;0.453;0.401;0.42;0.324;0.291;0.324;0.377;0.369;0.408;0.371;0.428;0.418;0.414;0.489;0.393;0.391;0.376;0.534;0.53;0.415;0.456;0.441;Atomic and Molecular Physics, and Optics
0.526;0.411;0.453;0.401;0.42;0.324;0.291;0.324;0.377;0.369;0.408;0.371;0.428;0.418;0.414;0.489;0.393;0.391;0.376;0.534;0.53;0.415;0.456;0.441;Condensed Matter Physics
0.526;0.411;0.453;0.401;0.42;0.324;0.291;0.324;0.377;0.369;0.408;0.371;0.428;0.418;0.414;0.489;0.393;0.391;0.376;0.534;0.53;0.415;0.456;0.441;Mathematical Physics
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Building and Construction
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Civil and Structural Engineering
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Electrical and Electronic Engineering
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Energy Engineering and Power Technology
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Energy (miscellaneous)
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Fuel Technology
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Industrial and Manufacturing Engineering
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Management, Monitoring, Policy and Law
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Mechanical Engineering
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Modeling and Simulation
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Pollution
0.624;0.827;1.079;0.909;1.024;0.703;0.942;0.851;0.902;1.103;1.663;1.712;1.566;1.935;2.458;2.575;2.22;1.974;1.99;2.048;2.166;1.961;2.041;1.989;Renewable Energy, Sustainability and the Environment
0.358;0.263;0.226;0.147;0.382;0.237;0.244;0.248;0.2;0.261;0.255;0.208;0.31;0.388;0.363;0.257;0.312;0.246;0.314;0.287;0.29;0.397;0.402;0.436;Agricultural and Biological Sciences (miscellaneous)
0.358;0.263;0.226;0.147;0.382;0.237;0.244;0.248;0.2;0.261;0.255;0.208;0.31;0.388;0.363;0.257;0.312;0.246;0.314;0.287;0.29;0.397;0.402;0.436;Ecology
0.358;0.263;0.226;0.147;0.382;0.237;0.244;0.248;0.2;0.261;0.255;0.208;0.31;0.388;0.363;0.257;0.312;0.246;0.314;0.287;0.29;0.397;0.402;0.436;Applied Mathematics
1.106;1.138;1.152;2.368;2.866;2.423;1.506;1.421;1.514;1.271;1.117;1.054;1.03;1.254;1.364;1.339;1.784;1.257;0.824;0.712;0.555;0.585;0.581;0.571;Modeling and Simulation
1.106;1.138;1.152;2.368;2.866;2.423;1.506;1.421;1.514;1.271;1.117;1.054;1.03;1.254;1.364;1.339;1.784;1.257;0.824;0.712;0.555;0.585;0.581;0.571;Computational Mathematics
1.106;1.138;1.152;2.368;2.866;2.423;1.506;1.421;1.514;1.271;1.117;1.054;1.03;1.254;1.364;1.339;1.784;1.257;0.824;0.712;0.555;0.585;0.581;0.571;Computational Theory and Mathematics
1.106;1.138;1.152;2.368;2.866;2.423;1.506;1.421;1.514;1.271;1.117;1.054;1.03;1.254;1.364;1.339;1.784;1.257;0.824;0.712;0.555;0.585;0.581;0.571;Genetics
1.106;1.138;1.152;2.368;2.866;2.423;1.506;1.421;1.514;1.271;1.117;1.054;1.03;1.254;1.364;1.339;1.784;1.257;0.824;0.712;0.555;0.585;0.581;0.571;Molecular Biology
0.448;0.878;1.003;1.265;1.257;0.747;0.706;0.837;1.117;0.902;0.938;0.761;1.047;1.116;1.179;1.507;1.36;1.181;1.104;1.142;1.573;1.573;1.339;1.239;Aerospace Engineering
0.448;0.878;1.003;1.265;1.257;0.747;0.706;0.837;1.117;0.902;0.938;0.761;1.047;1.116;1.179;1.507;1.36;1.181;1.104;1.142;1.573;1.573;1.339;1.239;Control and Systems Engineering
0.448;0.878;1.003;1.265;1.257;0.747;0.706;0.837;1.117;0.902;0.938;0.761;1.047;1.116;1.179;1.507;1.36;1.181;1.104;1.142;1.573;1.573;1.339;1.239;Electrical and Electronic Engineering
0.448;0.878;1.003;1.265;1.257;0.747;0.706;0.837;1.117;0.902;0.938;0.761;1.047;1.116;1.179;1.507;1.36;1.181;1.104;1.142;1.573;1.573;1.339;1.239;Applied Mathematics
0.448;0.878;1.003;1.265;1.257;0.747;0.706;0.837;1.117;0.902;0.938;0.761;1.047;1.116;1.179;1.507;1.36;1.181;1.104;1.142;1.573;1.573;1.339;1.239;Space and Planetary Science
0.622;0.665;0.802;0.679;1.103;0.97;0.849;0.863;0.854;0.783;0.93;1.272;1.24;1.399;1.099;0.937;0.971;0.841;0.977;0.903;0.837;0.928;0.879;0.739;Agricultural and Biological Sciences (miscellaneous)
0.622;0.665;0.802;0.679;1.103;0.97;0.849;0.863;0.854;0.783;0.93;1.272;1.24;1.399;1.099;0.937;0.971;0.841;0.977;0.903;0.837;0.928;0.879;0.739;Modeling and Simulation
0.622;0.665;0.802;0.679;1.103;0.97;0.849;0.863;0.854;0.783;0.93;1.272;1.24;1.399;1.099;0.937;0.971;0.841;0.977;0.903;0.837;0.928;0.879;0.739;Applied Mathematics
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Agricultural and Biological Sciences (miscellaneous)
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Medicine (miscellaneous)
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Modeling and Simulation
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Applied Mathematics
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Biochemistry, Genetics and Molecular Biology (miscellaneous)
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Immunology and Microbiology (miscellaneous) 
0.839;0.943;0.839;0.948;1.04;1.05;1.111;1.132;1.277;0.885;1.139;1.081;0.81;0.947;1.044;1.076;1.072;0.934;0.746;0.711;0.568;0.657;0.601;0.566;Statistics and Probability
0.408;0.422;0.481;0.434;0.359;0.625;0.45;0.343;0.468;0.401;0.397;0.505;0.347;0.514;0.424;0.444;0.456;0.383;0.361;0.343;0.284;0.298;0.305;0.31;Mathematical Physics
0.408;0.422;0.481;0.434;0.359;0.625;0.45;0.343;0.468;0.401;0.397;0.505;0.347;0.514;0.424;0.444;0.456;0.383;0.361;0.343;0.284;0.298;0.305;0.31;Statistical and Nonlinear Physics
1.046;0.791;1.485;1.414;0.926;1.476;0.979;1.091;1.081;0.972;0.998;1.051;0.829;1.198;0.993;1.003;1.145;1.26;0.808;0.731;0.722;0.932;0.65;0.76;Mathematical Physics
1.046;0.791;1.485;1.414;0.926;1.476;0.979;1.091;1.081;0.972;0.998;1.051;0.829;1.198;0.993;1.003;1.145;1.26;0.808;0.731;0.722;0.932;0.65;0.76;Statistical and Nonlinear Physics
0.889;0.987;0.623;0.661;0.751;0.763;1.129;1.218;1.132;0.922;1.118;1.145;1.017;1.151;1.18;0.902;0.865;0.986;0.907;0.948;1.068;1.074;0.973;0.637;Engineering (miscellaneous)
0.889;0.987;0.623;0.661;0.751;0.763;1.129;1.218;1.132;0.922;1.118;1.145;1.017;1.151;1.18;0.902;0.865;0.986;0.907;0.948;1.068;1.074;0.973;0.637;Mathematics (miscellaneous)
0.889;0.987;0.623;0.661;0.751;0.763;1.129;1.218;1.132;0.922;1.118;1.145;1.017;1.151;1.18;0.902;0.865;0.986;0.907;0.948;1.068;1.074;0.973;0.637;Physics and Astronomy (miscellaneous)
0.824;0.267;0.224;0.613;0.396;0.57;0.47;0.666;0.968;1.294;1.285;0.815;1.008;0.978;1.112;0.677;1.009;0.866;0.696;0.544;0.567;1.043;0.691;0.755;Mathematical Physics
0.824;0.267;0.224;0.613;0.396;0.57;0.47;0.666;0.968;1.294;1.285;0.815;1.008;0.978;1.112;0.677;1.009;0.866;0.696;0.544;0.567;1.043;0.691;0.755;Statistical and Nonlinear Physics
0.225;0.522;0.231;0.22;0.302;0.292;0.237;0.278;0.306;0.344;0.53;0.413;0.61;0.754;1.166;0.954;1.102;1.03;1.115;1.163;1.166;1.147;1.474;1.588;Electrical and Electronic Engineering
0.225;0.522;0.231;0.22;0.302;0.292;0.237;0.278;0.306;0.344;0.53;0.413;0.61;0.754;1.166;0.954;1.102;1.03;1.115;1.163;1.166;1.147;1.474;1.588;Instrumentation
0.225;0.522;0.231;0.22;0.302;0.292;0.237;0.278;0.306;0.344;0.53;0.413;0.61;0.754;1.166;0.954;1.102;1.03;1.115;1.163;1.166;1.147;1.474;1.588;Applied Mathematics
0.225;0.522;0.231;0.22;0.302;0.292;0.237;0.278;0.306;0.344;0.53;0.413;0.61;0.754;1.166;0.954;1.102;1.03;1.115;1.163;1.166;1.147;1.474;1.588;Computer Science Applications
0.217;0.27;0.409;0.176;0.163;0.202;0.151;0.249;0.204;0.24;0.284;0.454;0.516;0.451;0.423;0.588;0.47;0.323;0.514;0.436;0.601;0.581;0.587;0.489;Engineering (miscellaneous)
0.217;0.27;0.409;0.176;0.163;0.202;0.151;0.249;0.204;0.24;0.284;0.454;0.516;0.451;0.423;0.588;0.47;0.323;0.514;0.436;0.601;0.581;0.587;0.489;Applied Mathematics
0.217;0.27;0.409;0.176;0.163;0.202;0.151;0.249;0.204;0.24;0.284;0.454;0.516;0.451;0.423;0.588;0.47;0.323;0.514;0.436;0.601;0.581;0.587;0.489;Modeling and Simulation
0.217;0.27;0.409;0.176;0.163;0.202;0.151;0.249;0.204;0.24;0.284;0.454;0.516;0.451;0.423;0.588;0.47;0.323;0.514;0.436;0.601;0.581;0.587;0.489;Physics and Astronomy (miscellaneous)
0.162;0.569;0.506;0.59;0.416;0.371;0.584;0.515;0.389;0.607;0.544;0.437;0.661;0.658;0.578;0.498;0.728;1.045;0.808;0.591;0.811;0.466;0.522;0.399;Mathematics (miscellaneous)
0.272;0.272;0.315;0.31;0.284;0.278;0.257;0.267;0.245;0.231;0.244;0.26;0.241;0.248;0.236;0.248;0.24;0.24;0.234;0.238;0.215;0.192;0.184;0.166;Applied Mathematics
0.272;0.272;0.315;0.31;0.284;0.278;0.257;0.267;0.245;0.231;0.244;0.26;0.241;0.248;0.236;0.248;0.24;0.24;0.234;0.238;0.215;0.192;0.184;0.166;Computer Science Applications
0.272;0.272;0.315;0.31;0.284;0.278;0.257;0.267;0.245;0.231;0.244;0.26;0.241;0.248;0.236;0.248;0.24;0.24;0.234;0.238;0.215;0.192;0.184;0.166;Condensed Matter Physics
0.272;0.272;0.315;0.31;0.284;0.278;0.257;0.267;0.245;0.231;0.244;0.26;0.241;0.248;0.236;0.248;0.24;0.24;0.234;0.238;0.215;0.192;0.184;0.166;Electrical and Electronic Engineering
0.272;0.272;0.315;0.31;0.284;0.278;0.257;0.267;0.245;0.231;0.244;0.26;0.241;0.248;0.236;0.248;0.24;0.24;0.234;0.238;0.215;0.192;0.184;0.166;Electronic, Optical and Magnetic Materials
1.116;0.947;1.202;0.89;1.042;0.879;1.397;1.09;1.183;1.576;1.565;1.163;1.157;0.972;1.328;1.277;2.049;1.506;1.392;1.282;1.346;1.187;1.488;1.192;Theoretical Computer Science
1.116;0.947;1.202;0.89;1.042;0.879;1.397;1.09;1.183;1.576;1.565;1.163;1.157;0.972;1.328;1.277;2.049;1.506;1.392;1.282;1.346;1.187;1.488;1.192;Computational Theory and Mathematics
1.116;0.947;1.202;0.89;1.042;0.879;1.397;1.09;1.183;1.576;1.565;1.163;1.157;0.972;1.328;1.277;2.049;1.506;1.392;1.282;1.346;1.187;1.488;1.192;Discrete Mathematics and Combinatorics
0.129;0.111;0.108;0.146;0.161;0.223;0.285;0.235;0.14;0.138;0.215;0.196;0.3;0.353;0.291;0.365;0.433;0.417;0.421;0.475;0.509;0.526;0.503;0.496;Computational Mathematics
0.257;0.223;0.196;0.289;0.294;0.238;0.212;0.279;0.354;0.162;0.403;0.454;0.472;0.701;0.663;0.686;0.851;0.909;1.502;1.057;0.799;0.763;0.659;0.663;Philosophy
0.257;0.223;0.196;0.289;0.294;0.238;0.212;0.279;0.354;0.162;0.403;0.454;0.472;0.701;0.663;0.686;0.851;0.909;1.502;1.057;0.799;0.763;0.659;0.663;Logic
0.359;0.162;0.674;0.195;0.368;0.343;0.326;0.39;0.62;0.595;1.178;0.535;0.326;1.059;0.699;1.289;1.628;1.053;0.818;0.86;0.796;2.481;1.231;1.791;Mathematics (miscellaneous)
1.191;1.179;1.889;1.639;2.335;1.51;1.575;1.174;1.18;0.881;0.798;1.415;1.755;1.809;2.314;0.478;1.155;0.828;1.207;2.202;1.989;2.44;1.196;1.329;Mathematics (miscellaneous)
0.217;0.303;0.121;0.348;0.271;0.182;0.267;0.315;0.414;0.449;0.247;0.209;0.239;0.249;0.197;0.298;0.244;0.228;0.216;0.14;0.274;0.221;0.287;0.368;Mathematics (miscellaneous)
1.925;1.516;1.922;1.496;1.485;1.839;1.377;2.034;2.412;1.983;1.58;1.562;1.96;1.579;1.968;2.175;2.115;2.185;1.902;1.925;1.993;1.814;1.764;1.45;Statistics and Probability
0.1;0.1;0.15;0.111;0.14;0.143;0.211;0.171;0.285;0.175;0.212;0.339;0.151;0.2;0.268;0.372;0.217;0.227;0.184;0.258;0.224;0.205;0.194;0.209;Philosophy
0.1;0.1;0.15;0.111;0.14;0.143;0.211;0.171;0.285;0.175;0.212;0.339;0.151;0.2;0.268;0.372;0.217;0.227;0.184;0.258;0.224;0.205;0.194;0.209;Mathematics (miscellaneous)
0.849;0.561;0.713;1.26;0.819;0.76;0.854;1.019;1.185;0.853;0.817;0.6;0.481;0.641;0.435;0.386;0.287;0.229;0.298;0.371;0.541;0.554;0.676;0.537;Computer Science Applications
0.849;0.561;0.713;1.26;0.819;0.76;0.854;1.019;1.185;0.853;0.817;0.6;0.481;0.641;0.435;0.386;0.287;0.229;0.298;0.371;0.541;0.554;0.676;0.537;Mathematics (miscellaneous)
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Aerospace Engineering
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Applied Mathematics
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Civil and Structural Engineering
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Condensed Matter Physics
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Materials Science (miscellaneous)
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Mechanical Engineering
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Mechanics of Materials
0.997;1.1;1.118;1.374;0.994;1.222;1.291;1.105;0.993;1.09;0.93;0.964;1.076;1.103;1.273;1.366;1.337;1.377;1.595;1.471;1.458;1.33;1.538;1.532;Ocean Engineering
0.449;0.836;0.999;0.922;0.844;0.721;0.481;0.933;1.112;1.13;1.348;0.929;0.926;1.208;1.28;1.183;1.348;1.071;1.416;1.363;1.358;1.059;0.984;0.912;Control and Systems Engineering
0.449;0.836;0.999;0.922;0.844;0.721;0.481;0.933;1.112;1.13;1.348;0.929;0.926;1.208;1.28;1.183;1.348;1.071;1.416;1.363;1.358;1.059;0.984;0.912;Electrical and Electronic Engineering
0.449;0.836;0.999;0.922;0.844;0.721;0.481;0.933;1.112;1.13;1.348;0.929;0.926;1.208;1.28;1.183;1.348;1.071;1.416;1.363;1.358;1.059;0.984;0.912;Human-Computer Interaction
0.449;0.836;0.999;0.922;0.844;0.721;0.481;0.933;1.112;1.13;1.348;0.929;0.926;1.208;1.28;1.183;1.348;1.071;1.416;1.363;1.358;1.059;0.984;0.912;Computer Science Applications
0.449;0.836;0.999;0.922;0.844;0.721;0.481;0.933;1.112;1.13;1.348;0.929;0.926;1.208;1.28;1.183;1.348;1.071;1.416;1.363;1.358;1.059;0.984;0.912;Control and Optimization
0.107;0.101;0.103;0.162;0.166;0.161;0.164;0.304;0.325;0.279;0.327;0.316;0.294;0.221;0.18;0.245;0.24;0.251;0.303;0.338;0.361;0.27;0.284;0.315;Mechanical Engineering
0.107;0.101;0.103;0.162;0.166;0.161;0.164;0.304;0.325;0.279;0.327;0.316;0.294;0.221;0.18;0.245;0.24;0.251;0.303;0.338;0.361;0.27;0.284;0.315;Applied Mathematics
0.107;0.101;0.103;0.162;0.166;0.161;0.164;0.304;0.325;0.279;0.327;0.316;0.294;0.221;0.18;0.245;0.24;0.251;0.303;0.338;0.361;0.27;0.284;0.315;Condensed Matter Physics
0.192;0.141;0.154;0.159;0.127;0.144;0.146;0.189;0.125;0.156;0.125;0.192;0.143;0.222;0.292;0.305;0.272;0.288;0.17;0.167;0.281;0.182;0.177;0.245;Applied Mathematics
1.111;0.944;1.058;1.048;0.967;1.039;1.044;0.996;1.16;1.141;1.077;1.06;0.947;1.047;0.935;0.936;1.028;0.935;0.843;0.783;0.852;0.787;0.76;0.718;Physics and Astronomy (miscellaneous)
1.111;0.944;1.058;1.048;0.967;1.039;1.044;0.996;1.16;1.141;1.077;1.06;0.947;1.047;0.935;0.936;1.028;0.935;0.843;0.783;0.852;0.787;0.76;0.718;Mathematical Physics
1.111;0.944;1.058;1.048;0.967;1.039;1.044;0.996;1.16;1.141;1.077;1.06;0.947;1.047;0.935;0.936;1.028;0.935;0.843;0.783;0.852;0.787;0.76;0.718;Modeling and Simulation
1.111;0.944;1.058;1.048;0.967;1.039;1.044;0.996;1.16;1.141;1.077;1.06;0.947;1.047;0.935;0.936;1.028;0.935;0.843;0.783;0.852;0.787;0.76;0.718;Statistical and Nonlinear Physics
1.111;0.944;1.058;1.048;0.967;1.039;1.044;0.996;1.16;1.141;1.077;1.06;0.947;1.047;0.935;0.936;1.028;0.935;0.843;0.783;0.852;0.787;0.76;0.718;Statistics and Probability
